nivel,distrito,concelho,freguesia,dicofre
3,Ilha Terceira,Angra do Heroísmo,Cinco Ribeiras,430106
3,Ilha Terceira,Angra do Heroísmo,Doze Ribeiras,430107
3,Ilha Terceira,Angra do Heroísmo,Feteira,430108
3,Ilha Terceira,Angra do Heroísmo,Porto Judeu,430109
3,Ilha Terceira,Angra do Heroísmo,Posto Santo,430110
3,Ilha Terceira,Angra do Heroísmo,Raminho,430111
3,Ilha Terceira,Angra do Heroísmo,Ribeirinha,430112
3,Ilha Terceira,Angra do Heroísmo,Santa Bárbara,430113
3,Ilha Terceira,Angra do Heroísmo,São Bartolomeu de Regatos,430114
3,Ilha Terceira,Angra do Heroísmo,São Bento,430115
3,Ilha Terceira,Angra do Heroísmo,São Mateus da Calheta,430116
3,Ilha Terceira,Angra do Heroísmo,Serreta,430117
3,Ilha Terceira,Angra do Heroísmo,Terra Chã,430118
3,Ilha Terceira,Angra do Heroísmo,Vila de São Sebastião,430119
3,Ilha Terceira,Vila da Praia da Vitória,Agualva,430201
3,Ilha Terceira,Vila da Praia da Vitória,Biscoitos,430202
3,Ilha Terceira,Vila da Praia da Vitória,Cabo da Praia,430203
3,Ilha Terceira,Vila da Praia da Vitória,Fonte do Bastardo,430204
3,Ilha Terceira,Vila da Praia da Vitória,Fontinhas,430205
3,Ilha Terceira,Vila da Praia da Vitória,Lajes,430206
3,Ilha Terceira,Vila da Praia da Vitória,Praia da Vitória (Santa Cruz),430207
3,Ilha Terceira,Vila da Praia da Vitória,Quatro Ribeiras,430208
3,Ilha Terceira,Vila da Praia da Vitória,São Brás,430209
3,Ilha Terceira,Vila da Praia da Vitória,Vila Nova,430210
3,Ilha Terceira,Vila da Praia da Vitória,Porto Martins,430211
3,Ilha Graciosa,Santa Cruz da Graciosa,Guadalupe,440101
3,Ilha Graciosa,Santa Cruz da Graciosa,Luz,440102
3,Ilha Graciosa,Santa Cruz da Graciosa,São Mateus,440103
3,Ilha Graciosa,Santa Cruz da Graciosa,Santa Cruz da Graciosa,440104
3,Ilha de São Jorge,Calheta,Calheta,450101
3,Ilha de São Jorge,Calheta,Norte Pequeno,450102
3,Ilha de São Jorge,Calheta,Ribeira Seca,450103
3,Ilha de São Jorge,Calheta,Santo Antão,450104
3,Ilha de São Jorge,Calheta,Topo (Nossa Senhora do Rosário),450105
3,Ilha de São Jorge,Velas,Manadas (Santa Bárbara),450201
3,Ilha de São Jorge,Velas,Norte Grande (Neves),450202
3,Ilha de São Jorge,Velas,Rosais,450203
3,Ilha de São Jorge,Velas,Santo Amaro,450204
3,Ilha de São Jorge,Velas,Urzelina (São Mateus),450205
3,Ilha de São Jorge,Velas,Velas (São Jorge),450206
3,Ilha do Pico,Lajes do Pico,Calheta de Nesquim,460101
3,Ilha do Pico,Lajes do Pico,Lajes do Pico,460102
3,Ilha do Pico,Lajes do Pico,Piedade,460103
3,Ilha do Pico,Lajes do Pico,Ribeiras,460104
3,Ilha do Pico,Lajes do Pico,Ribeirinha,460105
3,Ilha do Pico,Lajes do Pico,São João,460106
3,Ilha do Pico,Madalena,Bandeiras,460201
3,Ilha do Pico,Madalena,Candelária,460202
3,Ilha do Pico,Madalena,Criação Velha,460203
3,Ilha do Pico,Madalena,Madalena,460204
3,Ilha do Pico,Madalena,São Caetano,460205
3,Ilha do Pico,Madalena,São Mateus,460206
3,Ilha do Pico,São Roque do Pico,Prainha,460301
3,Ilha do Pico,São Roque do Pico,Santa Luzia,460302
3,Ilha do Pico,São Roque do Pico,Santo Amaro,460303
3,Ilha do Pico,São Roque do Pico,Santo António,460304
3,Ilha do Pico,São Roque do Pico,São Roque do Pico,460305
3,Ilha do Faial,Horta,Capelo,470101
3,Ilha do Faial,Horta,Castelo Branco,470102
3,Ilha do Faial,Horta,Cedros,470103
3,Ilha do Faial,Horta,Feteira,470104
3,Ilha do Faial,Horta,Flamengos,470105
3,Ilha do Faial,Horta,Horta (Angústias),470106
3,Ilha do Faial,Horta,Horta (Conceição),470107
3,Ilha do Faial,Horta,Horta (Matriz),470108
3,Ilha do Faial,Horta,Pedro Miguel,470109
3,Ilha do Faial,Horta,Praia do Almoxarife,470110
3,Ilha do Faial,Horta,Praia do Norte,470111
3,Ilha do Faial,Horta,Ribeirinha,470112
3,Ilha do Faial,Horta,Salão,470113
3,Ilha das Flores,Lajes das Flores,Fajã Grande,480101
3,Ilha das Flores,Lajes das Flores,Fajãzinha,480102
3,Ilha das Flores,Lajes das Flores,Fazenda,480103
3,Ilha das Flores,Lajes das Flores,Lajedo,480104
3,Ilha das Flores,Lajes das Flores,Lajes das Flores,480105
3,Ilha das Flores,Lajes das Flores,Lomba,480106
3,Ilha das Flores,Lajes das Flores,Mosteiro,480107
3,Ilha das Flores,Santa Cruz das Flores,Caveira,480201
3,Ilha das Flores,Santa Cruz das Flores,Cedros,480202
3,Ilha das Flores,Santa Cruz das Flores,Ponta Delgada,480203
3,Ilha das Flores,Santa Cruz das Flores,Santa Cruz das Flores,480204
3,Ilha do Corvo,Corvo,Corvo,490101
